antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski,formatted_rule
"frozenset({'arrival_airport=MQF', 'airline_code=S7', 'season=Весна'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.001854268596852782,0.4923234287844967,0.0012496157935312229,0.673913043478261,1.3688421149123313,1.0,0.0003367159200412436,1.5568748183942107,0.2699561284590507,0.0025350874502949087,0.3576876007080528,0.33822562221299624,"если аэропорт прилета MQF, авиакомпания S7, весна, то короткая задержка"
"frozenset({'departure_airport=LED', 'day_of_week=Среда', 'time_of_day=День'})","frozenset({'delay_category=Короткая', 'airline_code=SU'})",0.004454275651135487,0.28043293140717823,0.0017081441693834053,0.3834841628959276,1.367471933384039,1.0,0.0004590185912398631,1.1671509883230355,0.26992588961582265,0.00603202846975089,0.14321282335818308,0.19478762991620566,"если аэропорт вылета LED, среда, день, то короткая задержка"
"frozenset({'arrival_airport=DME', 'day_of_week=Воскресенье', 'time_of_day=День'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.0065504053693168935,0.24196693556920504,0.0021666725452355877,0.33076923076923076,1.3670017764663855,1.0,0.0005816910312859123,1.1326930847816477,0.27024225155147075,0.008795074758135443,0.11714831366453274,0.16986182327283095,"если аэропорт прилета DME, воскресенье, день, то короткая задержка"
"frozenset({'arrival_airport=DME', 'season=Осень', 'time_of_day=День'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.012249258040622591,0.24196693556920504,0.004051173782254448,0.33072809543397774,1.3668317725145802,1.0,0.0010872583511685545,1.1326234662761294,0.2717093066017156,0.0161940058008379,0.11709404777933166,0.1737353852568152,"если аэропорт прилета DME, осень, день, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=SU', 'season=Зима'})","frozenset({'delay_category=Короткая', 'departure_airport=DME'})",0.028897365225409526,0.0884808602193882,0.0034918699391820055,0.12083696599825632,1.3656848011947578,1.0,0.000935006205963936,1.036803305561644,0.2757346226260643,0.03066100345102203,0.035496902222651866,0.08015082924058602,"если утро, авиакомпания SU, зима, то короткая задержка"
"frozenset({'departure_airport=LED', 'season=Лето', 'airline_code=SU'})","frozenset({'time_of_day=Утро', 'delay_category=Короткая'})",0.006610870649649049,0.2859000005038773,0.0025798519608386536,0.3902439024390244,1.3649664279512024,1.0,0.0006898040387729226,1.1711239991736413,0.26916063484978375,0.008898157803267293,0.146119453870289,0.19963375946766165,"если аэропорт вылета LED, лето, авиакомпания SU, то короткая задержка"
"frozenset({'departure_airport=LED', 'day_of_week=Суббота', 'airline_code=SU'})","frozenset({'time_of_day=Утро', 'delay_category=Короткая'})",0.0036682270068174603,0.2859000005038773,0.0014310116345276906,0.3901098901098901,1.3644976894800653,1.0,0.0003822655314302424,1.1708666658404894,0.2681130757986852,0.004966424174594293,0.14593178781619454,0.19755758869259046,"если аэропорт вылета LED, суббота, авиакомпания SU, то короткая задержка"
"frozenset({'airline_code=UT', 'season=Весна', 'departure_airport=SVO'})","frozenset({'time_of_day=Вечер', 'delay_category=Короткая'})",0.006756995077118426,0.13721587616710587,0.0012647321136142618,0.1871737509321402,1.364082321670956,1.0,0.0003375651138506359,1.0614619358347808,0.26872216895405404,0.008862368476802487,0.05790309926322922,0.09819542423222756,"если авиакомпания UT, весна, аэропорт вылета SVO, то короткая задержка"
"frozenset({'airline_code=UT', 'season=Осень', 'departure_airport=ROV'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0016376013423292234,0.4923234287844967,0.0010984525927008328,0.6707692307692307,1.362456449463112,1.0,0.0002922230848632153,1.542008277056435,0.2664679538065412,0.002228719815159384,0.35149505039693,0.33650019563986827,"если авиакомпания UT, осень, аэропорт вылета ROV, то короткая задержка"
"frozenset({'time_of_day=Вечер', 'season=Лето', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'arrival_airport=SVO'})",0.011327162515557213,0.08231340162550829,0.0012697708869752748,0.11209964412811388,1.3618638267207155,1.0,0.0003373936095548111,1.0335468302333954,0.268756442929408,0.013746454287584552,0.03245796828172742,0.06376284850871904,"если вечер, лето, авиакомпания S7, то короткая задержка"
"frozenset({'time_of_day=Утро', 'departure_airport=DME', 'season=Зима'})","frozenset({'delay_category=Короткая', 'airline_code=SU'})",0.009145373650238585,0.28043293140717823,0.0034918699391820055,0.38181818181818183,1.3615311864489836,1.0,0.0009272059976316331,1.1640055521354469,0.2679836089313018,0.012205646652693872,0.14089756860228694,0.19713494662735523,"если утро, аэропорт вылета DME, зима, то короткая задержка"
"frozenset({'season=Лето', 'arrival_airport=KJA', 'time_of_day=День'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.003884894261341019,0.24196693556920504,0.0012798484336973008,0.3294422827496758,1.3615177709082154,1.0,0.0003398324742702241,1.1304516299345124,0.26656112349606464,0.005233013309159834,0.11539779896824919,0.16736581766229547,"если лето, аэропорт прилета KJA, день, то короткая задержка"
"frozenset({'day_of_week=Суббота', 'airline_code=SU', 'time_of_day=День'})","frozenset({'arrival_airport=DME', 'delay_category=Короткая'})",0.021747345826132088,0.08901497019565557,0.0026352784678097966,0.121177015755329,1.3613105243868646,1.0,0.0006994391272620341,1.0365967278237678,0.27131410670712053,0.024372058343818448,0.03530469163316656,0.07539095325296169,"если суббота, авиакомпания SU, день, то короткая задержка"
"frozenset({'departure_airport=LED', 'airline_code=SU', 'season=Весна'})","frozenset({'time_of_day=Утро', 'delay_category=Короткая'})",0.0065554441426779065,0.2859000005038773,0.0025496193206725757,0.3889315910837817,1.360376321784956,1.0,0.0006754178369778225,1.168608929993026,0.2666573445695678,0.008794646736768925,0.14428174016608977,0.19892473103713232,"если аэропорт вылета LED, авиакомпания SU, весна, то короткая задержка"
"frozenset({'day_of_week=Воскресенье', 'airline_code=SU', 'departure_airport=SVO'})","frozenset({'time_of_day=Утро', 'delay_category=Короткая'})",0.0036682270068174603,0.2859000005038773,0.0014259728611666776,0.38873626373626374,1.3596931201509102,1.0,0.0003772267580692294,1.1682355047936568,0.26551389326639374,0.004948850222960567,0.1440082107617265,0.1968619633802926,"если воскресенье, авиакомпания SU, аэропорт вылета SVO, то короткая задержка"
"frozenset({'season=Лето', 'airline_code=S7', 'arrival_airport=MQF'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.001874423690296834,0.4923234287844967,0.0012546545668922359,0.6693548387096775,1.35958355742333,1.0,0.000331831868690409,1.5354120690420106,0.2649773404153799,0.002545231524072371,0.34870904028784266,0.3359516371693249,"если лето, авиакомпания S7, аэропорт прилета MQF, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=UT', 'day_of_week=Вторник'})","frozenset({'delay_category=Короткая', 'departure_airport=DME'})",0.010148089549080173,0.0884808602193882,0.0012193831533651447,0.12015888778550148,1.358021243097859,1.0,0.0003214714604791477,1.0360042593217562,0.2663373087359754,0.012518104696875646,0.03475300318294762,0.06697010448500586,"если утро, авиакомпания UT, вторник, то короткая задержка"
"frozenset({'departure_airport=MJZ', 'airline_code=UT', 'season=Весна'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.001854268596852782,0.4923234287844967,0.0012395382468091969,0.6684782608695653,1.357803065598522,1.0,0.00032663837331921763,1.5313522803877482,0.26400570907013016,0.002514591787711211,0.3469823940531869,0.33549799622740756,"если аэропорт вылета MJZ, авиакомпания UT, весна, то короткая задержка"
"frozenset({'departure_airport=LED', 'airline_code=SU', 'season=Зима'})","frozenset({'time_of_day=Утро', 'delay_category=Короткая'})",0.006414358488569543,0.2859000005038773,0.0024891540403404197,0.3880597014925373,1.3573266904813264,1.0,0.0006552889452263377,1.1669439016156151,0.2649572216127991,0.008588466419791723,0.14306077728713779,0.1983830407356941,"если аэропорт вылета LED, авиакомпания SU, зима, то короткая задержка"
"frozenset({'day_of_week=Суббота', 'time_of_day=Вечер', 'arrival_airport=SVO'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.0036682270068174603,0.24196693556920504,0.0012042668332821057,0.3282967032967033,1.3567833246489458,1.0,0.0003166771854702875,1.1285236623836783,0.2639307978530788,0.004926819212533498,0.11388654635048545,0.16663684626529007,"если суббота, вечер, аэропорт прилета SVO, то короткая задержка"
"frozenset({'time_of_day=Утро', 'season=Лето', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'departure_airport=DME'})",0.020835327847788736,0.0884808602193882,0.0024992315870624457,0.11995163240628778,1.3556788678237062,1.0,0.0006557038561371242,1.0357602756232014,0.2679449033599342,0.023397330062738808,0.034525629592894895,0.07409882303685687,"если утро, лето, авиакомпания S7, то короткая задержка"
"frozenset({'day_of_week=Пятница', 'airline_code=S7', 'time_of_day=День'})","frozenset({'delay_category=Короткая', 'departure_airport=DME'})",0.020175248537496034,0.0884808602193882,0.0024186112132862374,0.11988011988011986,1.354870641886587,1.0,0.0006334878675486348,1.0356761168222388,0.2673153104970935,0.022766078542970972,0.034447175369558304,0.07360748590816926,"если пятница, авиакомпания S7, день, то короткая задержка"
"frozenset({'season=Осень', 'arrival_airport=ARH', 'airline_code=SU'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0021616337718745747,0.4923234287844967,0.0014410891812497166,0.6666666666666667,1.354123382493919,1.0,0.0003768662309040615,1.5230297136465105,0.26208138078694365,0.0029228410832907517,0.3434139918348983,0.3347968927507753,"если осень, аэропорт прилета ARH, авиакомпания SU, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=WZ', 'season=Зима'})","frozenset({'delay_category=Короткая', 'departure_airport=SVO'})",0.011715148064355214,0.08228316898534221,0.0013050423005023658,0.1113978494623656,1.353835186904503,1.0,0.000341082792634721,1.0327645847575408,0.26445579168689665,0.014079147640791477,0.031725124235580646,0.06362911456584293,"если утро, авиакомпания WZ, зима, то короткая задержка"
"frozenset({'airline_code=SU', 'departure_airport=DME', 'time_of_day=День'})","frozenset({'day_of_week=Пятница', 'delay_category=Короткая'})",0.009215916477292767,0.1188445084928525,0.0014813993681378206,0.1607435757244396,1.3525536666602225,1.0,0.00038613830408278115,1.0499240351573764,0.26308234754905274,0.011703355758130647,0.04755014028219017,0.08660429867371815,"если авиакомпания SU, аэропорт вылета DME, день, то короткая задержка"
"frozenset({'airline_code=UT', 'season=Осень', 'departure_airport=SVO'})","frozenset({'time_of_day=Вечер', 'delay_category=Короткая'})",0.006681413476703231,0.13721587616710587,0.0012395382468091969,0.18552036199095023,1.3520327761855897,1.0,0.00032274224256865396,1.059307174261498,0.26212432114429457,0.008688895168126591,0.055986757856939975,0.09727692600135056,"если авиакомпания UT, осень, аэропорт вылета SVO, то короткая задержка"
"frozenset({'airline_code=WZ', 'day_of_week=Среда', 'time_of_day=День'})","frozenset({'delay_category=Короткая', 'departure_airport=SVO'})",0.010742664805679706,0.08228316898534221,0.0011941892865600797,0.11116322701688554,1.3509837842619792,1.0,0.000310248783001448,1.0324919703025066,0.2626199030891334,0.013004115226337447,0.03146946536832346,0.06283819648456035,"если авиакомпания WZ, среда, день, то короткая задержка"
"frozenset({'airline_code=WZ', 'season=Лето', 'time_of_day=День'})","frozenset({'delay_category=Короткая', 'departure_airport=SVO'})",0.02022059749774515,0.08228316898534221,0.0022472929190117956,0.1111387989035634,1.350686905646056,1.0,0.0005834780781202435,1.0324635948589351,0.2649943139028211,0.022415439513494492,0.03144284701231584,0.06922524758405359,"если авиакомпания WZ, лето, день, то короткая задержка"
"frozenset({'airline_code=UT', 'season=Весна', 'departure_airport=ROV'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0016527176624122624,0.4923234287844967,0.0010984525927008328,0.6646341463414633,1.349994957547291,1.0,0.0002847809663293295,1.5137992305335006,0.2596856795803504,0.002228651461402415,0.3394104186143791,0.3334326534259846,"если авиакомпания UT, весна, аэропорт вылета ROV, то короткая задержка"
"frozenset({'time_of_day=Утро', 'day_of_week=Суббота', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'departure_airport=SVO'})",0.012838794523861111,0.08228316898534221,0.0014259728611666776,0.11106750392464679,1.3498204468088992,1.0,0.00036955616179172764,1.0323807882672618,0.26253131144838776,0.015219144931433181,0.031365159672924026,0.06419878564266632,"если утро, суббота, авиакомпания S7, то короткая задержка"
"frozenset({'time_of_day=Утро', 'day_of_week=Пятница', 'season=Весна'})","frozenset({'delay_category=Короткая', 'departure_airport=SVO'})",0.00976010400028217,0.08228316898534221,0.0010833362726177939,0.1109963861641714,1.348956141734698,1.0,0.0002802439858480615,1.0322982007406458,0.26123574231776175,0.011910037668956347,0.03128766544150979,0.06208116919966072,"если утро, пятница, весна, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=SU', 'day_of_week=Вторник'})","frozenset({'delay_category=Короткая', 'arrival_airport=LED'})",0.01682446425242239,0.052398204181174135,0.0011891505131990667,0.07067984426474992,1.3488982183504696,1.0,0.0003075788000617731,1.0196720580854204,0.2630804082765081,0.01747889201599763,0.01929253423140525,0.04668716705977183,"если утро, авиакомпания SU, вторник, то короткая задержка"
"frozenset({'departure_airport=LED', 'season=Осень', 'airline_code=SU'})","frozenset({'time_of_day=Утро', 'delay_category=Короткая'})",0.006484901315623725,0.2859000005038773,0.0024992315870624457,0.3853923853923854,1.3479971483496336,1.0,0.0006451982976580283,1.161879518775613,0.2598437289873658,0.008621438876431837,0.13932556358872858,0.1970670069365875,"если аэропорт вылета LED, осень, авиакомпания SU, то короткая задержка"
"frozenset({'season=Лето', 'arrival_airport=ARH', 'airline_code=SU'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0022019439587626787,0.4923234287844967,0.0014612442746937686,0.6636155606407323,1.3479260214756403,1.0,0.0003771756749244182,1.5092153851780614,0.2586891418246761,0.002963598830911358,0.33740405125672807,0.3332918091002898,"если лето, аэропорт прилета ARH, авиакомпания SU, то короткая задержка"
"frozenset({'departure_airport=SGC', 'airline_code=SU', 'season=Зима'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0015519421951920025,0.4923234287844967,0.001027909765646651,0.6623376623376623,1.3453303735166857,1.0,0.0002638522628343856,1.503503691676683,0.25708714092289353,0.0020856549876803222,0.33488690081976696,0.33221276865539817,"если аэропорт вылета SGC, авиакомпания SU, зима, то короткая задержка"
"frozenset({'departure_airport=LED', 'airline_code=SU', 'day_of_week=Четверг'})","frozenset({'time_of_day=Утро', 'delay_category=Короткая'})",0.0036682270068174603,0.2859000005038773,0.0014108565410836387,0.38461538461538464,1.3452794121634448,1.0,0.0003621104379861904,1.1604124991811993,0.2576049521324211,0.004896132055676017,0.13823747959832244,0.19477508744339905,"если аэропорт вылета LED, авиакомпания SU, четверг, то короткая задержка"
"frozenset({'airline_code=S7', 'day_of_week=Воскресенье', 'departure_airport=VKO'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0036682270068174603,0.4923234287844967,0.0024286887600082634,0.6620879120879121,1.3448230845372298,1.0,0.0006227346624519999,1.50239245465401,0.2573517921071024,0.004920727287576695,0.33439495326120167,0.33351051422300154,"если авиакомпания S7, воскресенье, аэропорт вылета VKO, то короткая задержка"
"frozenset({'departure_airport=SGC', 'airline_code=SU', 'season=Весна'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0015922523820801064,0.4923234287844967,0.001053103632451716,0.6613924050632911,1.3434103810501379,1.0,0.00026920048021575544,1.4993065093841031,0.2560334905289624,0.0021367084466436294,0.3330249727183617,0.33176572672131466,"если аэропорт вылета SGC, авиакомпания SU, весна, то короткая задержка"
"frozenset({'arrival_airport=DME', 'season=Осень', 'day_of_week=Пятница'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.003209698630965278,0.24196693556920504,0.00104302608572969,0.32496075353218207,1.3429965245777968,1.0,0.00026638514389434886,1.1229466559125962,0.25621882018389047,0.004272357639677199,0.10948574918073906,0.16463568381925528,"если аэропорт прилета DME, осень, пятница, то короткая задержка"
"frozenset({'season=Осень', 'arrival_airport=KJA', 'time_of_day=День'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.003799235114203798,0.24196693556920504,0.0012344994734481839,0.32493368700265257,1.3428846641309724,1.0,0.0003152101953573721,1.1229016317894291,0.2563081855927185,0.005048423655470843,0.10945004291567023,0.16501781078647237,"если осень, аэропорт прилета KJA, день, то короткая задержка"
"frozenset({'airline_code=UT', 'day_of_week=Пятница', 'season=Зима'})","frozenset({'arrival_airport=DME', 'delay_category=Короткая'})",0.008515526980111961,0.08901497019565557,0.001017832218924625,0.11952662721893491,1.3427699515734768,1.0,0.00025982283858965783,1.034653696484773,0.25746322898040347,0.01054610003132505,0.03349303888103675,0.06548051048482124,"если авиакомпания UT, пятница, зима, то короткая задержка"
"frozenset({'arrival_airport=DME', 'season=Зима', 'time_of_day=День'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.01212832747995828,0.24196693556920504,0.003940320768312162,0.3248857498961362,1.342686549845632,1.0,0.0010056665344068782,1.1228218991291836,0.2583579848831773,0.01575152076703058,0.10938680410886127,0.17058514603779967,"если аэропорт прилета DME, зима, день, то короткая задержка"
"frozenset({'airline_code=WZ', 'time_of_day=День', 'season=Зима'})","frozenset({'delay_category=Короткая', 'departure_airport=SVO'})",0.019641138561228653,0.08228316898534221,0.0021666725452355877,0.1103129810159056,1.3406506139251464,1.0,0.0005505374219374893,1.0315052500851025,0.2591841776843012,0.021719365592484087,0.030542985682819733,0.06832244274310283,"если авиакомпания WZ, день, зима, то короткая задержка"
"frozenset({'airline_code=WZ', 'season=Весна', 'time_of_day=День'})","frozenset({'delay_category=Короткая', 'departure_airport=SVO'})",0.020054317976831722,0.08228316898534221,0.0022120215054847047,0.11030150753768843,1.340511174980844,1.0,0.0005618886705112739,1.0314919478786608,0.25921428235858707,0.02209249660308993,0.03053048348407016,0.06859227244612529,"если авиакомпания WZ, весна, день, то короткая задержка"
"frozenset({'time_of_day=Утро', 'departure_airport=DME', 'day_of_week=Четверг'})","frozenset({'delay_category=Короткая', 'airline_code=SU'})",0.0057643567249988665,0.28043293140717823,0.0021666725452355877,0.37587412587412583,1.340335188125144,1.0,0.0005501570911674741,1.1529197849722521,0.255390128339111,0.00762830633859036,0.13263696830038577,0.19180014801477382,"если утро, аэропорт вылета DME, четверг, то короткая задержка"
"frozenset({'time_of_day=Утро', 'season=Весна', 'day_of_week=Четверг'})","frozenset({'delay_category=Короткая', 'departure_airport=DME'})",0.011266697235225057,0.0884808602193882,0.0013352749406684438,0.11851520572450805,1.3394445468844869,1.0,0.0003383878774643281,1.0340724487820638,0.2563096368483427,0.01356817367262301,0.03294976945009475,0.06680316094881439,"если утро, весна, четверг, то короткая задержка"
"frozenset({'time_of_day=Утро', 'season=Осень', 'day_of_week=Четверг'})","frozenset({'delay_category=Короткая', 'departure_airport=DME'})",0.011266697235225057,0.0884808602193882,0.0013352749406684438,0.11851520572450805,1.3394445468844869,1.0,0.0003383878774643281,1.0340724487820638,0.2563096368483427,0.01356817367262301,0.03294976945009475,0.06680316094881439,"если утро, осень, четверг, то короткая задержка"
"frozenset({'time_of_day=Вечер', 'airline_code=S7', 'season=Зима'})","frozenset({'delay_category=Короткая', 'arrival_airport=SVO'})",0.011065146300784538,0.08231340162550829,0.0012193831533651447,0.11020036429872494,1.3387900648316142,1.0,0.00030857332186365967,1.0313407216122743,0.25588834290288476,0.013231273920174957,0.030388329439062455,0.06250713611606179,"если вечер, авиакомпания S7, зима, то короткая задержка"
"frozenset({'season=Весна', 'airline_code=SU', 'day_of_week=Четверг'})","frozenset({'delay_category=Короткая', 'arrival_airport=SVO'})",0.01107018507414555,0.08231340162550829,0.0012193831533651447,0.11015020482476102,1.3381806929313722,1.0,0.0003081585632882947,1.031282586510874,0.25554570113522235,0.013230550543983378,0.030333670828974035,0.062482056379079824,"если весна, авиакомпания SU, четверг, то короткая задержка"
"frozenset({'arrival_airport=DME', 'season=Весна', 'time_of_day=День'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.012370188601286903,0.24196693556920504,0.004000786048644318,0.32342158859470466,1.3366354697755916,1.0,0.001007609420377815,1.1203920368317892,0.25500735198282487,0.01598164325107685,0.10745527714765807,0.16997801072349922,"если аэропорт прилета DME, весна, день, то короткая задержка"
"frozenset({'season=Лето', 'departure_airport=OVB', 'airline_code=S7'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.001944966517351016,0.4923234287844967,0.0012798484336973008,0.6580310880829017,1.336582924171459,1.0,0.0003222958490040073,1.4845693673423057,0.25231419340284095,0.002596101759012255,0.32640399162336725,0.33031534855903916,"если лето, аэропорт вылета OVB, авиакомпания S7, то короткая задержка"
"frozenset({'arrival_airport=DME', 'season=Лето', 'time_of_day=День'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.012491119161951215,0.24196693556920504,0.004036057462171409,0.32311415893505446,1.3353649256868838,1.0,0.0010136196367242969,1.1198831744481172,0.25431774537728885,0.01611702448741423,0.10704971481261527,0.16989718067324971,"если аэропорт прилета DME, лето, день, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=SU', 'day_of_week=Понедельник'})","frozenset({'delay_category=Короткая', 'arrival_airport=LED'})",0.017358574228689767,0.052398204181174135,0.0012143443800041317,0.06995645863570392,1.3350926759592687,1.0,0.00030478626327517795,1.01887895961169,0.25542208942277234,0.017716680144085863,0.018529148564305577,0.04656588197676147,"если утро, авиакомпания SU, понедельник, то короткая задержка"
"frozenset({'season=Лето', 'departure_airport=SGC', 'airline_code=SU'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0015872136087190934,0.4923234287844967,0.00104302608572969,0.6571428571428571,1.3347787627440058,1.0,0.0002616036396716913,1.4807233327118847,0.2512108989462754,0.0021162398405152583,0.3246543916016095,0.32963071807985683,"если лето, аэропорт вылета SGC, авиакомпания SU, то короткая задержка"
"frozenset({'season=Весна', 'arrival_airport=SVO', 'day_of_week=Воскресенье'})","frozenset({'delay_category=Короткая', 'airline_code=SU'})",0.0032752026846584468,0.28043293140717823,0.0012244219267261577,0.37384615384615383,1.3331036122264224,1.0,0.00030594723691472947,1.149185736081902,0.250691826152465,0.0043344868181656015,0.12981864584444308,0.18910616918792283,"если весна, аэропорт прилета SVO, воскресенье, то короткая задержка"
"frozenset({'airline_code=WZ', 'season=Осень', 'time_of_day=День'})","frozenset({'delay_category=Короткая', 'departure_airport=SVO'})",0.01984772826903019,0.08228316898534221,0.0021767500919576137,0.10967250571210965,1.3328668191139617,1.0,0.0005436161128218489,1.030763215673435,0.25479458764447077,0.021777486515098043,0.029845084890166927,0.06806344207834508,"если авиакомпания WZ, осень, день, то короткая задержка"
"frozenset({'day_of_week=Четверг', 'airline_code=SU', 'season=Зима'})","frozenset({'delay_category=Короткая', 'arrival_airport=SVO'})",0.01107018507414555,0.08231340162550829,0.0012143443800041317,0.10969503868912152,1.3326510206465318,1.0,0.0003031197899272817,1.0307553459247232,0.25241023057603995,0.01317515853925213,0.02983767782172543,0.06222386606346379,"если четверг, авиакомпания SU, зима, то короткая задержка"
"frozenset({'season=Лето', 'airline_code=SU', 'day_of_week=Вторник'})","frozenset({'arrival_airport=DME', 'delay_category=Короткая'})",0.011483364489748616,0.08901497019565557,0.0013604688074735087,0.11847301448003511,1.3309335971200185,1.0,0.0003382774596726861,1.033417064671031,0.25153619635886104,0.01372299872935197,0.03233647460782791,0.06687830504370826,"если лето, авиакомпания SU, вторник, то короткая задержка"
"frozenset({'time_of_day=Утро', 'airline_code=S7', 'season=Весна'})","frozenset({'delay_category=Короткая', 'departure_airport=DME'})",0.020598505499821125,0.0884808602193882,0.0024236499866472504,0.11766144814090018,1.32979548174779,1.0,0.0006010765007892784,1.0330718723102692,0.2532206306341601,0.022724051589738743,0.03201313790134488,0.07252662384265965,"если утро, авиакомпания S7, весна, то короткая задержка"
"frozenset({'airline_code=UT', 'day_of_week=Пятница', 'season=Весна'})","frozenset({'arrival_airport=DME', 'delay_category=Короткая'})",0.008515526980111961,0.08901497019565557,0.001007754672202599,0.1183431952662722,1.3294751995776999,1.0,0.00024974529186763184,1.0332648995767397,0.2499519746304079,0.010440593025683858,0.03219397038490913,0.06483218859883291,"если авиакомпания UT, пятница, весна, то короткая задержка"
"frozenset({'arrival_airport=DME', 'day_of_week=Понедельник', 'time_of_day=День'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.006943429691475907,0.24196693556920504,0.0022321765989287566,0.32148040638606673,1.3286129595757104,1.0,0.0005520961941421006,1.117186698166455,0.2490647195440304,0.009048941907018547,0.10489446245536552,0.1653527685290322,"если аэропорт прилета DME, понедельник, день, то короткая задержка"
"frozenset({'season=Осень', 'airline_code=S7', 'departure_airport=KHV'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0015720972886360545,0.4923234287844967,0.001027909765646651,0.6538461538461539,1.3280825482151897,1.0,0.000253929438122538,1.4666212057336765,0.24742373015196817,0.002085569697899095,0.3181606838285481,0.32796701440964393,"если осень, авиакомпания S7, аэропорт вылета KHV, то короткая задержка"
"frozenset({'season=Весна', 'airline_code=SU', 'day_of_week=Воскресенье'})","frozenset({'delay_category=Короткая', 'arrival_airport=SVO'})",0.011201193181531888,0.08231340162550829,0.0012244219267261577,0.10931174089068825,1.3279944545119293,1.0,0.00030241361368981833,1.0303117718113612,0.24978267130653503,0.013267088884035815,0.02941999949983187,0.062093431659839715,"если весна, авиакомпания SU, воскресенье, то короткая задержка"
"frozenset({'airline_code=UT', 'season=Осень', 'day_of_week=Понедельник'})","frozenset({'arrival_airport=DME', 'delay_category=Короткая'})",0.009039559409657312,0.08901497019565557,0.0010682199525347549,0.11817168338907469,1.327548423926138,1.0,0.0002635638411022513,1.033063933924775,0.24898250092508634,0.011014131338320864,0.03200569958836887,0.06508606811817597,"если авиакомпания UT, осень, понедельник, то короткая задержка"
"frozenset({'day_of_week=Вторник', 'departure_airport=SVO', 'time_of_day=День'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.006908158277948816,0.24196693556920504,0.0022170602788457176,0.3209336250911743,1.3263532239899114,1.0,0.000545514389903406,1.1162871442906765,0.24776462299180338,0.008988396796862232,0.1041731465648733,0.16504814154748215,"если вторник, аэропорт вылета SVO, день, то короткая задержка"
"frozenset({'season=Лето', 'airline_code=S7', 'departure_airport=KHV'})","frozenset({'delay_category=Короткая', 'time_of_day=День'})",0.0016073687021631454,0.4923234287844967,0.001048064859090703,0.6520376175548589,1.3244090762949927,1.0,0.00025671958832085675,1.458998434394104,0.24534063274745463,0.0021263980044572573,0.3145983049561789,0.32708321562647813,"если лето, авиакомпания S7, аэропорт вылета KHV, то короткая задержка"
"frozenset({'time_of_day=Утро', 'season=Лето', 'day_of_week=Четверг'})","frozenset({'delay_category=Короткая', 'departure_airport=DME'})",0.011266697235225057,0.0884808602193882,0.0013201586205854048,0.11717352415026834,1.3242810237122098,1.0,0.0003232715573812891,1.0325009101061033,0.24766362029878855,0.013412511518378212,0.031477851290962484,0.06604689874939385,"если утро, лето, четверг, то короткая задержка"
"frozenset({'season=Зима', 'arrival_airport=KJA', 'time_of_day=День'})","frozenset({'airline_code=UT', 'delay_category=Короткая'})",0.003758924927315694,0.24196693556920504,0.0012042668332821057,0.3203753351206434,1.3240459253946817,1.0,0.0002947312875848304,1.1153701500303217,0.24566261588861948,0.004924991757335971,0.10343664838725082,0.16267616217726014,"если зима, аэропорт прилета KJA, день, то короткая задержка"
